,scores,std,mae,opt
0,0.03401214481523468,0.002976087552735026,0.03383881773926224,0.0
1,0.03385453725445024,0.0030334939347750694,0.03383881773926224,0.0
2,0.03382349455121517,0.0028693339781699946,0.03383881773926224,0.0
3,0.03368366197642183,0.002808019523622439,0.03383881773926224,0.0
4,0.03368922929243874,0.0029725675676604605,0.03383881773926224,0.0
5,0.033766528421963024,0.002867572497388944,0.03383881773926224,0.0
6,0.033757872575013274,0.002840739953262598,0.03383881773926224,0.0
7,0.03367093310818846,0.002897538566399755,0.03383881773926224,0.0
8,0.03361274128704887,0.002885414509021995,0.03383881773926224,0.0
9,0.033658118370854216,0.002830970392807283,0.03383881773926224,0.0
10,0.03365722671252776,0.0029054657670126954,0.03383881773926224,0.0
11,0.033638280783284305,0.0028577190172925137,0.03383881773926224,0.0
12,0.03369753449486912,0.002827921130156367,0.03383881773926224,0.0
13,0.03361359027810149,0.0028666847478353956,0.03383881773926224,0.0
14,0.033633779295247794,0.002860640748452666,0.03383881773926224,0.0
15,0.03363467442211223,0.00284075957396607,0.03383881773926224,0.0
16,0.03362044526097929,0.00285364702755189,0.03383881773926224,0.0
17,0.03364011149376304,0.0028011692206699095,0.03383881773926224,0.0
18,0.033641675226772486,0.0028485114907117054,0.03383881773926224,0.0
19,0.03358130552681229,0.002867914956022868,0.03383881773926224,0.0
20,0.033607250407919426,0.002811344048702159,0.03383881773926224,0.0
21,0.033613419926155394,0.0028521086399207044,0.03383881773926224,0.0
22,0.033611877147627985,0.002879076747937073,0.03383881773926224,0.0
23,0.033615713227298005,0.0028378023131934876,0.03383881773926224,0.0
24,0.03359671582908141,0.0028165305289760407,0.03383881773926224,0.0
25,0.03361114160334379,0.0028324013052621866,0.03383881773926224,0.0
26,0.03360675201103404,0.002823068671615224,0.03383881773926224,0.0
27,0.03358161097517377,0.0028093654306905335,0.03383881773926224,0.0
28,0.03358944940937347,0.0028361141832825795,0.03383881773926224,0.0
29,0.033549788161541576,0.0028191794820621994,0.03383881773926224,0.0
30,0.03365212076077602,0.002853002332036,0.03383881773926224,0.0
31,0.0336009258060028,0.0028161345897980902,0.03383881773926224,0.0
32,0.03363891759243503,0.002822109486856392,0.03383881773926224,0.0
33,0.03355281506972034,0.0028576898430021725,0.03383881773926224,0.0
34,0.03360355878409534,0.0027557484558433827,0.03383881773926224,0.0
35,0.033651814305453394,0.002799520837900863,0.03383881773926224,0.0
36,0.0335939956811229,0.0027817862010931374,0.03383881773926224,0.0
37,0.03358578289618138,0.0028732814929884583,0.03383881773926224,0.0
38,0.033607524411623256,0.002816470714243006,0.03383881773926224,0.0
39,0.03355742448798022,0.00277494529088632,0.03383881773926224,0.0
40,0.033572497951937834,0.0027744610303465796,0.03383881773926224,0.0
41,0.03358113324923629,0.0027920766910118555,0.03383881773926224,0.0
42,0.033581093189633024,0.0027460400939484566,0.03383881773926224,0.0
43,0.033568420549053714,0.0028030050265230614,0.03383881773926224,0.0
44,0.0335663558476743,0.002801814989227379,0.03383881773926224,0.0
45,0.03356845171745311,0.0028170662539611447,0.03383881773926224,0.0
46,0.03356833086873028,0.002787825804242387,0.03383881773926224,0.0
47,0.0335296318078012,0.002801674569881356,0.03383881773926224,0.0
48,0.033570413582783294,0.0028450402566894233,0.03383881773926224,0.0
49,0.033579195059825484,0.0028707625732561364,0.03383881773926224,0.0
50,0.033621009517765546,0.002812619096799373,0.03383881773926224,0.0
51,0.03357070373741626,0.0027695124141431204,0.03383881773926224,0.0
52,0.033550700341597926,0.0028008214778085455,0.03383881773926224,0.0
53,0.033587146828619144,0.0027897063464722978,0.03383881773926224,0.0
54,0.03361239364550338,0.0027772884343435335,0.03383881773926224,0.0
55,0.03355454778875389,0.002844857510063383,0.03383881773926224,0.0
56,0.03359341121934427,0.002788748426975092,0.03383881773926224,0.0
57,0.033618114326714764,0.002778880573570935,0.03383881773926224,0.0
58,0.03358116270520074,0.0027664611147163545,0.03383881773926224,0.0
59,0.03350340905144577,0.002762099117058746,0.03383881773926224,0.0
60,0.033573563937049064,0.0028011972920043266,0.03383881773926224,0.0
