,scores,std
96,0.4488299942598345,0.10963880238746022
97,0.44907037477945405,0.10865616443900356
98,0.4492660367071346,0.10707269369770293
99,0.4487047235687772,0.10738655934081386
100,0.44911144838983713,0.109242156945858
101,0.44934559085897463,0.11102149828947752
102,0.4493373462877909,0.11076146636579488
103,0.4491180586164801,0.10943325348712694
104,0.4488554019755744,0.11128268629688429
105,0.4489969728446783,0.11351741375680616
106,0.44931855634523693,0.11473653585344681
107,0.44882996420750326,0.11350485097903737
108,0.4489847089045302,0.11230328028344737
109,0.4493007996188405,0.11818904033587402
110,0.44896445019427145,0.11837386999212941
111,0.44862653238309114,0.11751552657793565
112,0.4492027363686347,0.11640561822477523
113,0.4494217490936588,0.11608890809115868
114,0.44928294904011656,0.11499388122953862
115,0.44936334827315194,0.11573121871436695
116,0.4490745670972617,0.11808995734457951
117,0.4487444040155253,0.11778272592373988
118,0.4488667007772019,0.11657098243692758
119,0.44922463766993526,0.11715387234675025
120,0.448779970072826,0.11736293615092215
121,0.4489453674424798,0.11563901566340003
122,0.44865247920649526,0.11574227032562681
123,0.4493129694083859,0.11618963414614401
124,0.44908359669419845,0.11791217381403526
125,0.4489952891363624,0.11804662895968727
126,0.44906762518762144,0.12025813770565053
127,0.44924205845871096,0.11930283517793003
128,0.4495219590603112,0.1196511938617214
129,0.44933850389684776,0.12234558637865574
130,0.44910991674897166,0.12199758332330718
131,0.44932481823191,0.12351179290390148
132,0.4489975064424791,0.12360720291901332
133,0.44874691541747724,0.12416152634120706
134,0.4486733879399704,0.12546722647860553
135,0.44912028706839796,0.12723677298521588
136,0.4490776039763423,0.12843861028753348
137,0.4487762516785219,0.12888394260086233
138,0.4488816402922733,0.12943055167282633
139,0.44889366602088077,0.1302238459987475
140,0.4487152857195897,0.13023347889702555
141,0.4492260942073128,0.13653752487821078
142,0.4491984360432865,0.13769574748871705
143,0.4484189023438389,0.13734800129391536
144,0.4486525711059458,0.13991183853471828
145,0.4489135582946009,0.14010184868726278
146,0.44923049451823915,0.14284156813549423
147,0.4490449890868105,0.1433447890897469
148,0.4490982691004595,0.1478559988561728
149,0.4492792045749062,0.14800737472880485
150,0.44920939550592986,0.14900361493131664
151,0.4493118135574643,0.1487736744370617
152,0.4489251065188421,0.1479801427551176
153,0.44874464524070495,0.14822112755537784
154,0.44867807033216534,0.14718479814902602
155,0.4484325908748025,0.14768224668883395
156,0.4486336407873203,0.1467114781666778
157,0.4488723502721806,0.147422035903241
158,0.44907336341443826,0.14834880913505274
159,0.44848244769120105,0.14861961337098992
160,0.4481836468481434,0.1493472582588671
161,0.4486728577244912,0.1490356517515728
162,0.4489142957745708,0.14956789839787232
163,0.44837068034704114,0.1510932188025681
164,0.4490824993441917,0.15325391499490493
165,0.4490846594253283,0.13265102541015933
166,0.4489727733284569,0.13143759380404527
167,0.4486872813728726,0.13178294656535341
168,0.4484036342198934,0.13488038136636227
169,0.44846651558812123,0.13381415741391905
170,0.4485572266587465,0.1350776056759844
171,0.44881247433951243,0.13512711841353559
172,0.44909203158239613,0.1378068157502617
173,0.44888333019349036,0.13784228455028305
174,0.4494867677368017,0.13837633684640066
175,0.4491263078538911,0.13867680668126128
176,0.44921848113499474,0.13915399524060107
177,0.44914661713164417,0.13922146977661476
178,0.4491457903479459,0.14136855677631502
179,0.44929476540599356,0.14130152128566345
180,0.44875987449946486,0.1419072539912066
181,0.4488162753786082,0.1426465745802925
182,0.44844128428897284,0.14266592619225524
183,0.44860989927692174,0.14413756320180565
184,0.4482241534536732,0.1450680473189652
185,0.44824300318253746,0.14555910382999016
186,0.4484943313362361,0.14496602005740641
187,0.44876008088962344,0.1454411856909755
188,0.4489323079954569,0.14600691257991408
189,0.4488903123805215,0.14589969002613246
190,0.4483819307486005,0.1458473584822773
191,0.448420173680943,0.14723985076740215
192,0.448523232364324,0.14683799040965415
193,0.4486138915088581,0.14815432916181276
194,0.44868156908731577,0.14782648929305994
195,0.4486326498960447,0.14999293483591455
196,0.44847955204397333,0.1503101156843194
197,0.44891969838155715,0.15112825338475297
198,0.44919019184145015,0.15275551925783318
199,0.44896590886355314,0.1528646620615417
200,0.4488334199426354,0.15332785519430508
201,0.44874326648428164,0.15635160537460038
202,0.448309277365901,0.1555862782705049
203,0.448159316206314,0.15546732953908401
204,0.4483032595936516,0.1585104071512805
205,0.4479028292706208,0.15921835429460893
206,0.4483472821223131,0.15834249592032038
207,0.4487683237321126,0.1594480442806412
208,0.4487550878061589,0.1587472372351611
209,0.4490115804437338,0.1624944690770876
210,0.44854666439957447,0.1624694637039824
211,0.4488192969072302,0.16422938215320523
212,0.44951281916346475,0.16565865785720454
213,0.4489072678359345,0.1679270019029707
214,0.44907939829952026,0.1693946055944527
215,0.4492412958229243,0.16851497433984405
216,0.44938654027973096,0.16871916125578615
217,0.44910574667856057,0.16888708187429277
218,0.4491684430418767,0.1684260224663037
219,0.449174161517828,0.1679469198441113
220,0.44917195736998844,0.16888555040908892
221,0.448661703390162,0.16829615485566965
222,0.44845287960281827,0.1682257965063967
223,0.44860026808123027,0.16789119237836267
224,0.4482829040376612,0.16851692897871262
225,0.44837475900068036,0.17087875413724488
226,0.4482267450477943,0.17166949535060255
227,0.4479829849159608,0.17175839462104658
228,0.447971169803777,0.17084757505824283
229,0.44826889694145056,0.17081724135910054
230,0.44830996003115725,0.17188063657171304
231,0.44803824483294113,0.1718483578119324
232,0.4488050223952267,0.17360949936996406
233,0.4488267495172903,0.172876423813947
234,0.4490972951512746,0.173494029650913
235,0.44885102546948835,0.17424905011153025
236,0.44821946273468105,0.17431433609737393
237,0.44839809304463,0.17350917468104207
238,0.4479251790373361,0.1732787349257381
239,0.448440545661069,0.17427865346265012
240,0.4486240563670943,0.17286859753959571
241,0.4485408031004922,0.17276710290551692
242,0.44865536394358463,0.17297281100273015
243,0.44855663121822187,0.17290866229706295
244,0.44823368542527997,0.17205986967332382
245,0.4483679078374772,0.17328426201748165
246,0.44852226746339896,0.17506259724895215
247,0.4490519443525903,0.17912544101455805
248,0.4491991542276753,0.17875666744116864
249,0.44878529110814114,0.1786918459104429
250,0.4487316368160036,0.17963064004196985
251,0.44872597653692214,0.17903009963238106
252,0.44898405823563353,0.17889963423848212
253,0.44853087718681134,0.17900048653822523
254,0.44811630347542886,0.17906039772153548
255,0.4475755436388194,0.1795749236666184
256,0.44788277226429196,0.18054044582676188
257,0.4486174881774909,0.1806180126693233
258,0.44803170531836195,0.18029475289166597
259,0.4479578092524401,0.18019824903855636
260,0.44753618749228247,0.1804838611967652
261,0.44778854952040203,0.18211331194769226
262,0.44857221424045735,0.1823206575008751
263,0.4486695051495863,0.18264278065117626
264,0.44855420425748876,0.18350433617944595
265,0.4494429895535461,0.18407982307199475
266,0.4491493320807959,0.1848338262340129
267,0.4488090872293287,0.18457683733254276
268,0.44836480658761263,0.18451790374254765
269,0.4484462625002248,0.1855234638400238
270,0.4490652570992917,0.18505849765972784
271,0.4490884657898115,0.18533131272032138
272,0.44939445641466935,0.18758343079512205
273,0.4488291681196137,0.18737282912833883
274,0.448907248890575,0.18979240763256566
275,0.4489432742835264,0.18995016853839825
276,0.44909810953899315,0.19032508926503036
277,0.4493143712284221,0.19129702973657278
278,0.44940037857053294,0.19107968883280807
279,0.44898523137176455,0.1910817369083494
280,0.44903001227914324,0.1907630587176146
281,0.44905984754441114,0.19143141742936007
282,0.4487599338184876,0.19120328539741652
283,0.4491062953572233,0.19113525497176154
284,0.44922207545436954,0.19088516765185523
285,0.4491441047838936,0.1901996233272187
286,0.4484398505433745,0.19040001422955938
287,0.4485526436837337,0.19042536861901854
288,0.4482092668172662,0.19086776017298143
289,0.4484331746970803,0.19241969034803724
290,0.4484715246884531,0.19242336870746748
291,0.4481505054124972,0.19233493872559
292,0.44767952143945516,0.19231020141928415
293,0.4480790316652597,0.19238405312292542
294,0.4480754315075383,0.19190775421874237
295,0.4475527978215985,0.1923710003463662
296,0.44770020267588323,0.1928152106540157
297,0.4477859137914594,0.1930265152794699
298,0.44766017929035484,0.19311133237792677
299,0.44773707994611855,0.1927308849679924
300,0.44808915890760453,0.1928509244733854
301,0.4481426925040297,0.19273323946764792
302,0.4481644888686981,0.1937146426644612
303,0.44770691446974076,0.1937166618787332
304,0.44875322658677974,0.19499105480757248
305,0.448905836231539,0.1947717131084117
306,0.4489312016787336,0.1948878649490317
307,0.4491815105211873,0.19764337938798915
308,0.44904498750763283,0.19894890796989742
309,0.44856098311713305,0.19872644068814907
310,0.4485923210969266,0.1984431152947697
311,0.44819544660321464,0.19820320306520922
312,0.447751414170825,0.1981521162301425
313,0.44819950944221193,0.1995846613938399
314,0.4479350230973126,0.20014942901377009
315,0.447442885046102,0.2002183891271868
316,0.4480995832570227,0.20049358366211237
317,0.4483128553145829,0.20138318178096357
318,0.4483830536137841,0.2018450007952581
319,0.44845891311444713,0.2017841323884174
320,0.4481896036177949,0.2016084184124106
321,0.4484952211096424,0.20169742913722566
322,0.4488292402482933,0.20290176230288978
323,0.4483175622713875,0.20295554757750486
324,0.44823458074890654,0.20318285776949782
325,0.4476366008327527,0.20329825009895983
326,0.44824827012096863,0.20316725235558689
327,0.44791308277646064,0.20257895461848752
328,0.4482689556703325,0.20336165079247606
329,0.4490982651620422,0.20437809425612166
330,0.4490601559470444,0.2046483432059199
331,0.44931946542733975,0.2046708855565126
332,0.44898562782752244,0.1931735264943181
333,0.448606900163195,0.19359509917314477
334,0.4485415011886514,0.193386883621453
335,0.4487615387475411,0.1934353696910533
336,0.4481461850286062,0.19340574065223692
337,0.44861413113222354,0.19303584188025447
338,0.4484466358559371,0.19283932448050495
339,0.44849443938529115,0.19446032720991974
340,0.448633425453761,0.19513669866124392
341,0.4484478106073305,0.19501721386457152
342,0.4480065429294632,0.19496333809512884
343,0.4477693120624543,0.19481245238122827
344,0.44725125068968996,0.19495283048633547
345,0.4471522012562177,0.1949387294143502
346,0.44691147390410285,0.19538123937568275
347,0.4471263486678629,0.19623881047196218
348,0.4471773690620903,0.1967650325187673
349,0.4480867762239665,0.19760124024801315
350,0.4480532239896559,0.19861775512524124
351,0.4475941398893535,0.19891373940277404
352,0.4472135358674383,0.19878176236473707
353,0.44735909945017344,0.19877867684210143
354,0.4469762925043588,0.19886804711822723
355,0.4466412897337708,0.19855143614216536
356,0.4469433532790827,0.19860341895103875
357,0.44720815954491283,0.2005953107469715
358,0.44760613505448044,0.20086610141630437
359,0.44825935675852774,0.20067397258303674
360,0.4484030013460648,0.20016981572185885
361,0.4485157642243721,0.2032781261706328
362,0.4485144519946673,0.20294108600515753
363,0.44821433405818956,0.20277659797302336
364,0.4484953234557267,0.20324453786686064
365,0.449318646424734,0.20452945356428454
366,0.44927636263971527,0.2048419099556131
367,0.4487045536655797,0.20526570869462468
368,0.448895386047239,0.20641205040458674
369,0.44871365246802286,0.20616878795150925
370,0.4484511078369139,0.20609051215990035
371,0.4483211421155527,0.20626250271859647
372,0.44798980089458834,0.20665159415308035
373,0.44836248970157233,0.20655115969465992
374,0.4487823324828499,0.2080840640061302
375,0.4485189910574946,0.20788015418964165
376,0.44913182798010576,0.20914083707253503
377,0.4492101146671538,0.20985563860727807
378,0.4498079948583998,0.21275294982504453
379,0.4498287457968258,0.21289633871922564
380,0.4489775552649218,0.21336609369041348
381,0.44885261328793813,0.21475623464672997
382,0.4487739779939674,0.21472838182444384
383,0.4489989987837921,0.21561803013865233
384,0.4489041969955851,0.21726871114614058
385,0.44884230556600074,0.21689378689201255
386,0.44896088465141143,0.21648765407823115
387,0.4492105992173801,0.2166612961092215
388,0.44923680118216347,0.2172185022296938
389,0.44943761878299715,0.21735302191332637
390,0.4491479543770884,0.21768113565684358
391,0.4493941412523774,0.21751197050737112
392,0.449351198752065,0.21758033898622597
393,0.4490027087656698,0.21781510672615947
394,0.44874481771943486,0.2176756863252285
395,0.4488678086444979,0.21796334775284373
396,0.44864341438587024,0.21780266287424663
397,0.44860573750856764,0.21780413279671312
398,0.44906671570524787,0.21751847402222915
399,0.44850060797134467,0.21770220541061472
400,0.44867300986927916,0.21737379504114182
401,0.4491089001819381,0.2177144294387745
402,0.44908299319634815,0.2175435443781445
403,0.4493453496898947,0.21789149408662908
404,0.44947124480901274,0.2179846771318948
405,0.4490718543009019,0.2180040449886704
406,0.44906580680183755,0.2178656320994917
407,0.448225811513218,0.2182834122934131
408,0.4481576979994629,0.21844101255929518
409,0.4481654768984761,0.218448926633661
410,0.4482925334508957,0.2187829629026351
411,0.44783135155876935,0.21894975218088922
412,0.4480179795429939,0.21893867984085658
413,0.44832318126656573,0.2197840261309818
414,0.4481453325990013,0.22116480503757224
415,0.44805542691541617,0.22200607499268366
416,0.44791943236527554,0.22195051279144562
417,0.44780682025769847,0.22296082693899566
418,0.44747495368653056,0.22295900696987098
419,0.4473748279246033,0.22404197499819098
420,0.44687867607515125,0.22432862711549656
421,0.4470307772766337,0.22426090814607902
422,0.4475178714484667,0.226077192114422
423,0.4477856155295117,0.2258044086039788
424,0.4479433368276363,0.22606001691930652
425,0.44717297100334463,0.22636618190320001
426,0.44716055571238045,0.22611872774673086
427,0.4470791464494388,0.22583189262202952
428,0.4469807833677986,0.22580925368278043
429,0.4472487292245319,0.22653356221734378
430,0.4470377464481048,0.22634516187802192
431,0.4470729903028324,0.22611723978110257
432,0.44709275022183287,0.2256418166610143
433,0.44703931214047854,0.22551173387524537
434,0.4472811293999862,0.22551481997129436
435,0.4477688913802721,0.2251536565346095
436,0.44820976260290263,0.22617937211045364
437,0.4475215183151024,0.22640025210689305
438,0.4476029759964549,0.2262457546487075
439,0.44753266995875773,0.22756692292790154
440,0.44732943185621077,0.2279315234818292
441,0.4469846489558068,0.2278534212399037
442,0.4474129892216543,0.22770739454333652
443,0.44819156140307437,0.22807112128139487
444,0.44863817629279956,0.22903314765794863
445,0.44857736050377034,0.2292302186447426
446,0.44864858501052,0.22922495716978752
447,0.44902829301519964,0.22920786232729579
448,0.4485356032607628,0.22922726279032496
449,0.448719483275131,0.23001435844555604
450,0.44895979949226605,0.231265123950491
451,0.4490250868168068,0.23206928523271744
452,0.448932003447695,0.23178405940868158
453,0.44851417809935584,0.2319117565160994
454,0.44842100757124226,0.23215836810306528
455,0.44846201629854576,0.2318928292220873
456,0.44827859749873533,0.2318051923776947
457,0.4479440237779768,0.23172588857043264
458,0.44745249374845364,0.23170350353885888
459,0.44716846150212103,0.2317201571201593
460,0.44730035465811546,0.23211846604928763
461,0.4473935193217176,0.23320477535648854
462,0.44770408470574036,0.23475375765740134
463,0.4475745171173021,0.23445008580465973
464,0.4472194195268779,0.2346168965871193
465,0.44678752641388153,0.23459397365997617
466,0.4471956097434259,0.23526152883104023
467,0.44749017963941157,0.2353142986391522
468,0.4478172937019046,0.23560661288993653
469,0.4480681680994883,0.23593520095187193
470,0.4481927877352957,0.23643305832243564
471,0.4481804545997484,0.23584291047219572
472,0.44813116581779394,0.23570529640379542
473,0.44805187671640506,0.23546627956680705
474,0.44815357001704975,0.23559215550754276
475,0.447838221236665,0.2355458090506061
476,0.4477508705253548,0.23562135338670942
477,0.44812224779780646,0.235646714037779
478,0.4481983245902865,0.23576448575671138
479,0.4485462456447164,0.23582846386399403
480,0.4484999348099732,0.23604471231257493
481,0.4481926570993818,0.23600955100371537
482,0.44815627701657457,0.23597172437100988
483,0.44805750557800433,0.23574082876408717
484,0.44775122840129583,0.23558316194699652
485,0.44737005666899327,0.2355537469704768
486,0.4472538920105343,0.23570369778251882
487,0.4477312754508213,0.23574469922402577
488,0.44777460699911065,0.23655521743573363
489,0.4477373073529451,0.23658714514492932
490,0.4478019065374201,0.23796236819353395
491,0.447794992757336,0.23839654425750606
492,0.4479109655437863,0.238039833292217
493,0.4486008264006443,0.23907452771485643
494,0.4490665043618982,0.24091634109148752
495,0.44902504817427186,0.24099748046988548
496,0.4491536109085937,0.24073446414667082
497,0.449386257392933,0.24090205964208458
498,0.44916313164989263,0.24089650186539682
499,0.44868777473284777,0.24119907838307
500,0.4488537677812757,0.24107659506180215
501,0.44849528067817057,0.24097084022356058
502,0.4478757437286437,0.24113660882249305
503,0.44809254951544425,0.2414265272414773
504,0.44793276739904775,0.2412192004115277
505,0.44806987239912915,0.24108231415580295
506,0.4479830918236683,0.24182976205430712
507,0.4485295489976614,0.24317364494820204
508,0.4482358616154845,0.24365797622120228
509,0.4483926018918496,0.24478683329096432
510,0.4479221800754371,0.24479328076573398
511,0.4476272417412744,0.2451214396423708
512,0.447179462115781,0.24545110902368808
513,0.44746048231966484,0.24538678239407655
514,0.44785744270176575,0.24677135986546014
515,0.4481172484477616,0.24660401847669056
516,0.4479511451927393,0.24702309439673975
517,0.4477384440256861,0.2468828235078701
518,0.44776381948703964,0.24696841496846422
519,0.4471220682606504,0.24720285834303118
520,0.4470620530092282,0.24782539486182367
521,0.4478751640423442,0.25136434871502583
522,0.44872179175365273,0.2529397778367839
523,0.44855695090891656,0.25275371561008714
524,0.4481420943457657,0.2529046121554405
525,0.44813365578738884,0.2527721761711386
526,0.44777619663348034,0.2528042124161196
527,0.44775825316009726,0.25316475196631427
528,0.44742312091805964,0.25352417101117264
529,0.44728210077547065,0.25331660381776017
530,0.4469150836686315,0.25327133709089955
531,0.44692021488599676,0.25321742874702335
532,0.4467093787939907,0.25312226844959507
533,0.44644926198028445,0.2535157714349098
534,0.4461547624564271,0.2539725845287295
535,0.4455820576273391,0.2541023222829987
536,0.44544922015605476,0.25473756306493656
537,0.44552094504476536,0.2546398830809839
538,0.44581870157908093,0.2549831910398945
539,0.4452672701333892,0.2550842477834303
540,0.44465630849263293,0.25526555635159337
541,0.4449487714562627,0.25519234643182176
542,0.44481663523798776,0.2556400677874114
543,0.4443950037463871,0.2557143622568207
544,0.4449418396565414,0.2570818545085151
545,0.44524945952406086,0.25794949818330504
546,0.44553521967666937,0.25781136302612767
547,0.44589136572750504,0.2577532480633853
548,0.44537354086845804,0.2578162695545591
549,0.4456076995838978,0.2577732554117164
550,0.4459497561862665,0.2578550765495701
551,0.44711773260283066,0.25913975179091764
552,0.4476431425927675,0.2597986581927397
553,0.44704599192314487,0.25997317709532575
554,0.44707056161094144,0.2600603916027736
555,0.4467242989333212,0.2599646545099
556,0.4461181095411802,0.2601435371149073
557,0.4461911215408527,0.2610302926121168
558,0.44602065926594164,0.2608292381836392
559,0.4458017558134802,0.2606508929830633
560,0.44548094858637816,0.2607557707996835
561,0.44548918460435305,0.26084383045418247
562,0.44530030948458166,0.26077225869904025
563,0.44575074380953655,0.2609283453073932
564,0.44584538714653715,0.2608737018219087
565,0.44580023576587635,0.26087855806439536
566,0.4450490765043777,0.26126361152753436
567,0.44458609816658284,0.26135467587693895
568,0.4445955966612952,0.2618794106818261
569,0.44443832888019136,0.26169187558524704
570,0.4446932135754933,0.2619496845647497
571,0.4446091143597566,0.2617516593806034
572,0.4450005935430309,0.2621250398980031
573,0.44569195149879937,0.263829696184988
574,0.44507863932322866,0.2640239930711478
575,0.44551146971411537,0.2640017795099656
576,0.44541462610728655,0.2638388440995268
577,0.4458312391671719,0.26422948046898387
578,0.446255526136069,0.26424362056856165
579,0.4466277387779947,0.26547184342874053
580,0.4471843668419367,0.2669337144428996
581,0.4474734855195285,0.26901231230435757
582,0.4475428030999059,0.2688742051537519
583,0.44768862203739496,0.2698074362335897
584,0.44772827893096634,0.26968023948125963
585,0.44737704894168656,0.26958856738160086
586,0.44841543355737773,0.2706730178459796
587,0.4479185281883725,0.2707366623996442
588,0.4478224136928577,0.2705927542711147
589,0.44806934319979774,0.2713993091461389
590,0.44791770439829465,0.27186400757566465
591,0.44802325707202134,0.2717623071195686
592,0.44767343785346064,0.2718677462579934
593,0.4473634687242577,0.2721038567169605
594,0.4475091890315469,0.2724637116170551
595,0.4480781740294431,0.27267658902405584
596,0.44789421095656057,0.2728541571147027
597,0.44762744372281615,0.27277569990699746
598,0.4477991234103511,0.2739458285770795
599,0.449455665646177,0.27775663276627904
600,0.44989500211760686,0.2805026403897939
601,0.44984937363262056,0.2802751146938515
602,0.44937862483879143,0.28043257563569157
603,0.44905583253689146,0.28035995451230505
604,0.44838397394004675,0.2806219466927309
605,0.44832462835292103,0.28044602660174844
606,0.44911385852119134,0.2810948767913551
607,0.44895524750118704,0.28118611035771934
608,0.4486816637418161,0.28103856261694377
609,0.4485393819590034,0.2815777217219933
610,0.4484220922539898,0.2813981989642953
611,0.44834746975048495,0.28118441728358706
612,0.4482324299868601,0.2810428199631406
613,0.4478871860387024,0.28094525362264805
614,0.4478784103827729,0.281149056226203
615,0.448148351997445,0.2823288965178674
616,0.4478776160725037,0.28237841441575395
617,0.44764057364283943,0.2824607597369635
618,0.4470811177799249,0.28258214973380036
619,0.44719970861987807,0.2824998773390643
620,0.447053304451619,0.28232865151935693
621,0.44721037653509627,0.2829325723548333
622,0.44755825233682184,0.2828437978133067
623,0.44774138969777094,0.2834823801860508
624,0.4473334513629662,0.28347336585129035
625,0.4475694054808586,0.2835046362502644
626,0.44849075420088624,0.2845620573644063
627,0.4481439924978757,0.2844687060536845
628,0.44805310185155595,0.28431529296644825
629,0.4480272297842835,0.28470205853127634
630,0.4489106459576497,0.2853780213658676
631,0.44922279889501215,0.2867949163268644
632,0.4491305854366804,0.28662365573016063
633,0.44969892616403273,0.28699858641367576
634,0.44946832333937026,0.28733000556175275
635,0.4492738715053115,0.287161055616559
636,0.4489904635732225,0.28733643454626306
637,0.45017229872215564,0.28902239082032505
638,0.4503366090914246,0.28931541952494816
639,0.45094243146419993,0.2904047432873877
640,0.45081236592029206,0.2904166621168911
641,0.4503582249075107,0.2904362865824484
642,0.44975466248761176,0.2906206714056578
643,0.4494236188607896,0.29055605755130276
644,0.44884749098976423,0.29072495276751753
645,0.4486416779737743,0.2905498163487935
646,0.4491879685051465,0.29076539209796226
647,0.4486160010166016,0.2909059274214191
648,0.448307237760064,0.29090840413160063
649,0.4483103608216155,0.2907502106739516
650,0.4484748209882828,0.29134190289886414
651,0.449452870756551,0.2922713828523647
652,0.44932973628476425,0.29230385539184967
653,0.4488196152311827,0.29241513269607977
654,0.44853325615543754,0.29253115524235473
655,0.44916889883727856,0.2931141521173378
656,0.448648439547405,0.29320842772585115
657,0.44875030773999935,0.29366963562149984
658,0.4487362265448117,0.29365931523853794
659,0.4485257283729553,0.2936281457315532
660,0.4486462158768633,0.29388221132361125
661,0.44891930062513413,0.29440713662371965
662,0.4487545558512544,0.2945516820683781
663,0.4486069040975498,0.2947243572353443
664,0.44874465864299645,0.2946498724867302
665,0.4491960742869435,0.2953757459312249
666,0.44906159492983794,0.29532305193476316
667,0.44876181194673753,0.29531937703922473
668,0.4492540785635052,0.29668266707027785
669,0.4492417685122915,0.29669562561572854
670,0.4496992966983361,0.2973524633887557
671,0.44960213819870226,0.2972080917136566
672,0.4495633018461895,0.29733922367511995
673,0.4496245028174481,0.2977957808415506
674,0.4490976020511467,0.297894336880823
675,0.4491770647043516,0.2977046017482506
676,0.4494505164959604,0.29760978202372235
677,0.4495243764451616,0.29776472813027555
678,0.4497665214440896,0.29763123039429296
679,0.44951709853515476,0.29760741719485284
680,0.449465694348955,0.2974500464777145
681,0.44959981705265767,0.2986589188401742
682,0.4492886825353738,0.2986403644082952
683,0.44886238854735705,0.2987279676614623
684,0.4487148413508926,0.2986633478025442
685,0.4487122816260263,0.2984777775223614
686,0.44841219232050195,0.2984120246716089
687,0.44839627774212165,0.2989110725497485
688,0.4488211277022871,0.298912478221224
689,0.448627440917174,0.2989582607309441
690,0.4488244368446717,0.2989680090846521
691,0.44884179079697034,0.29913691003222537
692,0.448249240487334,0.2993331929760156
693,0.447964281831044,0.29922938252063647
694,0.447934412444711,0.29902484561827314
695,0.44819497789967155,0.29893418737106753
696,0.4489131651163666,0.30124365885248444
697,0.4490333766340056,0.3018264346586176
698,0.4489730134560198,0.3016746131559428
699,0.44859714638063597,0.3016978802544997
700,0.448523486653216,0.3017087871860575
701,0.4480003660779839,0.3018132065337729
