,scores,std,mae,opt
0,0.0327113578081634,0.0044884916308503605,0.03401417800089042,0.0
1,0.032373551360036515,0.004108937103355804,0.03401417800089042,0.0
2,0.032412389692972186,0.004165105134603468,0.03401417800089042,0.0
3,0.032241215548180276,0.003935176115962599,0.03401417800089042,0.0
4,0.032129895185459445,0.003984960538631818,0.03401417800089042,0.0
5,0.032121076920165165,0.0040378213975803025,0.03401417800089042,0.0
6,0.03214437373291293,0.004008496096012254,0.03401417800089042,0.0
7,0.03205072383433155,0.0039956585834122,0.03401417800089042,0.0
8,0.03207003380749228,0.004028125567434034,0.03401417800089042,0.0
9,0.0320321748580451,0.003995277330377778,0.03401417800089042,0.0
10,0.032027017464280515,0.004018611551716189,0.03401417800089042,0.0
11,0.032015875916369715,0.004032120325117417,0.03401417800089042,0.0
12,0.03199322148641001,0.004039705676520677,0.03401417800089042,0.0
13,0.031954811434324,0.003948604440674691,0.03401417800089042,0.0
14,0.03199389475237421,0.004006146399468324,0.03401417800089042,0.0
15,0.03195462185939374,0.004006598776719647,0.03401417800089042,0.0
16,0.03196803716737337,0.004027651679328871,0.03401417800089042,0.0
17,0.03192781674587418,0.003998854767488569,0.03401417800089042,0.0
18,0.03194738450597424,0.003994441808893514,0.03401417800089042,0.0
19,0.031951143337489926,0.004042349161532728,0.03401417800089042,0.0
20,0.03191449193571745,0.00403899773604404,0.03401417800089042,0.0
21,0.03198417448749694,0.004023780053456381,0.03401417800089042,0.0
22,0.031959669198084024,0.004032475487397362,0.03401417800089042,0.0
23,0.03194933508971126,0.003979011040887292,0.03401417800089042,0.0
24,0.03192555220154698,0.0039759491509928835,0.03401417800089042,0.0
25,0.03193805536879709,0.004033310244844691,0.03401417800089042,0.0
26,0.031907913068679364,0.003995809632214697,0.03401417800089042,0.0
27,0.03190297827359538,0.004038312493107314,0.03401417800089042,0.0
28,0.03191060428842981,0.003966808507376378,0.03401417800089042,0.0
29,0.031899867530796946,0.004028883208725853,0.03401417800089042,0.0
30,0.0319239191441625,0.003966932876656104,0.03401417800089042,0.0
31,0.03190533636787634,0.004012695761944632,0.03401417800089042,0.0
32,0.03191652441411544,0.003971523653288166,0.03401417800089042,0.0
33,0.031860060743082855,0.00394312279739964,0.03401417800089042,0.0
34,0.031938260884178164,0.0039678170839096095,0.03401417800089042,0.0
35,0.03192190022416256,0.004005149781648187,0.03401417800089042,0.0
36,0.03186720202163092,0.0039654270127048585,0.03401417800089042,0.0
37,0.03192729599955561,0.0040216182644658965,0.03401417800089042,0.0
38,0.03194988978853221,0.004021432094754662,0.03401417800089042,0.0
39,0.031896136886328134,0.003974990436203589,0.03401417800089042,0.0
40,0.03192666743487493,0.0039887123157764295,0.03401417800089042,0.0
41,0.03190097642704387,0.003930917604036509,0.03401417800089042,0.0
42,0.03186679977610989,0.003976171550200429,0.03401417800089042,0.0
43,0.031857370696436654,0.003996221130047136,0.03401417800089042,0.0
44,0.03192230134824719,0.003967908101505904,0.03401417800089042,0.0
45,0.031894283665310205,0.0039047287234623704,0.03401417800089042,0.0
46,0.031910881328212695,0.0039781116949373545,0.03401417800089042,0.0
47,0.0318798725214751,0.003996473072965375,0.03401417800089042,0.0
48,0.03190930021592403,0.004002401447488284,0.03401417800089042,0.0
49,0.031917432089235497,0.004008580309922222,0.03401417800089042,0.0
50,0.03191705932122602,0.0038907027664152913,0.03401417800089042,0.0
51,0.03194744342320495,0.003949462014942927,0.03401417800089042,0.0
52,0.03189734164770197,0.003964580287791869,0.03401417800089042,0.0
53,0.031872811792532194,0.003955757553151693,0.03401417800089042,0.0
54,0.031964691979858094,0.00396969641244321,0.03401417800089042,0.0
55,0.031961733571488876,0.004015467208685287,0.03401417800089042,0.0
56,0.0319261665769051,0.003883956176359851,0.03401417800089042,0.0
57,0.031949729690241055,0.004010353114236436,0.03401417800089042,0.0
58,0.03188147630994946,0.003909249765000537,0.03401417800089042,0.0
59,0.03185631390463113,0.003986590881266775,0.03401417800089042,0.0
60,0.03186382365526449,0.003970996844834292,0.03401417800089042,0.0
61,0.032002508686953576,0.003970541771475189,0.03401417800089042,0.0
62,0.03193043871622922,0.004011155288648649,0.03401417800089042,0.0
63,0.031930392375191054,0.003974909407508268,0.03401417800089042,0.0
64,0.031891726676930375,0.003937318209436939,0.03401417800089042,0.0
65,0.031953101895121086,0.0040263496558559445,0.03401417800089042,0.0
66,0.03188235277775163,0.003942713578842587,0.03401417800089042,0.0
67,0.03190374022875843,0.003989660984299337,0.03401417800089042,0.0
68,0.03185489586537108,0.0039686389736088125,0.03401417800089042,0.0
69,0.03186026007901748,0.003975427054229983,0.03401417800089042,0.0
70,0.031958857629146145,0.0038995635205272302,0.03401417800089042,0.0
71,0.0319186176463951,0.003956147585521321,0.03401417800089042,0.0
72,0.03195508172388777,0.004011456063755414,0.03401417800089042,0.0
73,0.03187618854438116,0.0039127065306547235,0.03401417800089042,0.0
74,0.03188115638988529,0.0038813327210099387,0.03401417800089042,0.0
75,0.03192475173854971,0.004012335226249488,0.03401417800089042,0.0
76,0.03194110674189514,0.0039424562505141906,0.03401417800089042,0.0
77,0.031866097402603634,0.0038626137660194484,0.03401417800089042,0.0
78,0.031884572387676655,0.00396748608262367,0.03401417800089042,0.0
79,0.03184170992275685,0.003959653037834874,0.03401417800089042,0.0
80,0.03181792612229925,0.003954253503829338,0.03401417800089042,0.0
81,0.03184902936331951,0.003989969780988812,0.03401417800089042,0.0
82,0.031949799915990784,0.003858094243893134,0.03401417800089042,0.0
83,0.03191773642439039,0.003935963771457448,0.03401417800089042,0.0
84,0.03191652071527336,0.004018192687417057,0.03401417800089042,0.0
85,0.03195138605618517,0.004016584660710827,0.03401417800089042,0.0
86,0.031914670577101456,0.003939273092392483,0.03401417800089042,0.0
87,0.03189334642091175,0.003817662815322836,0.03401417800089042,0.0
88,0.031845568785457905,0.003886818785009215,0.03401417800089042,0.0
89,0.031923248702033044,0.004003139879380796,0.03401417800089042,0.0
90,0.03197357568258908,0.00399924649427559,0.03401417800089042,0.0
91,0.03192204326994227,0.003930717888469034,0.03401417800089042,0.0
92,0.03186814461191935,0.0038610406508033652,0.03401417800089042,0.0
93,0.0317950094708294,0.003847409289644803,0.03401417800089042,0.0
94,0.03187730072124564,0.00397634541060212,0.03401417800089042,0.0
95,0.03185444982893643,0.003979734954321503,0.03401417800089042,0.0
96,0.03184633965374396,0.003980547582570225,0.03401417800089042,0.0
97,0.03189490371250413,0.003982186731125391,0.03401417800089042,0.0
98,0.03191610728609249,0.004001509175840365,0.03401417800089042,0.0
99,0.03201048090200308,0.003862605795510105,0.03401417800089042,0.0
100,0.032023875625989684,0.003979206464915472,0.03401417800089042,0.0
101,0.03196174003379541,0.003951493403231644,0.03401417800089042,0.0
102,0.03195051835788819,0.004042581140528324,0.03401417800089042,0.0
103,0.03201560935776519,0.004078614045003068,0.03401417800089042,0.0
104,0.032022167355332865,0.004025008620897772,0.03401417800089042,0.0
105,0.03193926309751852,0.0039457657114314645,0.03401417800089042,0.0
106,0.031863513756662264,0.0038847298322505983,0.03401417800089042,0.0
107,0.03191286368646676,0.0037968660592625127,0.03401417800089042,0.0
108,0.03184609024539813,0.0038803806164344657,0.03401417800089042,0.0
109,0.03192061024112305,0.00396730909886452,0.03401417800089042,0.0
110,0.03198572294874537,0.004057981701955453,0.03401417800089042,0.0
111,0.03197809976540612,0.003995343843136595,0.03401417800089042,0.0
112,0.03193335104362735,0.003944512934382308,0.03401417800089042,0.0
113,0.031880176051964686,0.003865310996680134,0.03401417800089042,0.0
114,0.03184560757990463,0.0038296903228984248,0.03401417800089042,0.0
115,0.031777872400504226,0.0038198428490397664,0.03401417800089042,0.0
116,0.0319006146261481,0.003979561300388855,0.03401417800089042,0.0
117,0.03186322014597064,0.003961556496369952,0.03401417800089042,0.0
